transaction_id,transaction_amount,transaction_time,merchant_category,payment_method,card_present,customer_age,account_age_days,average_transaction_amount,transaction_amount_deviation,billing_country,transaction_country,location_mismatch,distance_from_home_km,international_transaction,device_type,device_trust_score,new_device,ip_risk_score,vpn_or_proxy,failed_authentication_attempts,transactions_last_1h,transactions_last_24h,transactions_last_7d,amount_spent_last_24h,unique_merchants_last_24h,merchant_risk_score,is_new_merchant,transaction_hour,day_of_week,is_weekend,is_night,authentication_method,authentication_success,cvv_match,previous_fraud_count,is_fraud
TXN100115,44.64,2025-06-01 15:25:51,online_retail,credit_card,0,51,864,48.64,-0.082,US,BR,1,1.0,1,mobile,84.5,0,0.0,0,0,0,1,10,14.41,1,32.7,0,15,6,1,0,otp,1,1,0,0
TXN100116,20.91,2025-06-01 15:32:59,jewelry,debit_card,1,42,120,18.25,0.146,US,US,0,2.2,0,mobile,85.8,0,12.2,0,0,0,1,9,12.25,1,33.0,0,15,6,1,0,pin,1,1,0,0
TXN100117,24.28,2025-06-01 15:33:11,online_retail,digital_wallet,1,26,954,22.53,0.078,MX,MX,0,18.9,0,tablet,56.0,0,14.1,0,0,0,4,7,133.07,1,51.4,1,15,6,1,0,pin,1,1,0,0
TXN100118,34.37,2025-06-01 15:33:35,grocery,digital_wallet,1,71,938,26.72,0.286,GB,GB,0,7.1,0,mobile,72.2,0,23.1,0,0,0,2,5,67.74,1,7.4,0,15,6,1,0,biometric,1,0,0,0
TXN100119,20.18,2025-06-01 15:36:07,gas_station,debit_card,1,45,577,31.27,-0.355,GB,GB,0,0.9,0,desktop,69.3,0,2.2,0,0,0,1,6,4.74,1,27.6,0,15,6,1,0,biometric,1,1,0,0
TXN100120,138.6,2025-06-01 15:37:06,gas_station,debit_card,0,27,118,75.6,0.833,US,US,1,962.3,0,desktop,37.6,0,54.3,0,1,0,0,8,0.0,0,32.0,1,15,6,1,0,none,0,1,0,1
TXN100121,118.86,2025-06-01 15:37:49,clothing,debit_card,0,42,169,157.23,-0.244,DE,DE,0,10.3,0,mobile,100.0,0,32.9,1,0,0,2,6,366.54,1,15.9,0,15,6,1,0,otp,1,1,0,0
TXN100122,293.22,2025-06-01 15:44:16,grocery,credit_card,1,33,298,196.87,1.956,CA,CA,0,14.2,0,desktop,100.0,0,19.6,0,0,0,1,9,261.12,1,10.8,0,15,6,1,0,pin,1,1,0,0
TXN100123,75.32,2025-06-01 15:45:07,travel,digital_wallet,1,40,2055,45.82,0.644,US,US,0,0.0,0,pos_terminal,81.1,0,9.2,0,0,0,0,6,0.0,0,28.2,0,15,6,1,0,biometric,1,1,0,0
TXN100124,45.82,2025-06-01 15:45:32,utilities,debit_card,0,28,381,41.47,0.105,CA,CA,0,11.2,0,desktop,69.1,0,9.9,0,0,0,2,11,67.01,1,5.8,0,15,6,1,0,password,1,1,1,0
TXN100125,34.27,2025-06-01 15:52:07,grocery,debit_card,1,34,429,32.36,0.059,US,US,0,0.0,0,pos_terminal,84.1,0,24.3,0,0,0,1,7,22.4,1,3.1,0,15,6,1,0,biometric,1,1,0,0
TXN100126,26.87,2025-06-01 15:59:15,restaurant,debit_card,1,20,1061,37.24,-0.278,GB,GB,0,15.6,0,mobile,57.0,0,7.6,0,0,0,1,9,14.13,1,19.5,0,15,6,1,0,biometric,1,1,0,0
TXN100127,32.32,2025-06-01 16:08:24,restaurant,debit_card,1,18,3191,33.78,-0.043,US,US,0,0.0,0,mobile,79.7,0,23.6,0,0,0,0,7,0.0,0,9.9,0,16,6,1,0,biometric,1,1,0,0
TXN100128,79.38,2025-06-01 16:34:08,entertainment,digital_wallet,1,53,1933,78.82,0.007,US,US,0,12.3,0,mobile,75.0,1,16.7,0,0,1,2,2,199.83,1,26.9,0,16,6,1,0,biometric,1,1,1,0
TXN100129,21.52,2025-06-01 16:35:07,clothing,digital_wallet,1,40,1171,32.2,-0.332,CA,CA,0,0.0,0,pos_terminal,26.5,1,23.2,0,2,3,15,34,326.27,1,13.9,0,16,6,1,0,pin,1,0,1,1
TXN100130,37.12,2025-06-01 16:39:17,grocery,debit_card,1,27,626,50.03,-0.258,CA,CA,0,9.3,0,mobile,81.3,1,12.6,0,0,0,1,6,51.63,1,32.3,1,16,6,1,0,none,1,1,0,0
TXN100131,40.9,2025-06-01 16:45:07,electronics,digital_wallet,0,41,937,30.07,0.36,DE,DE,0,27.5,0,tablet,88.6,0,0.0,0,0,0,3,8,9.02,1,24.6,0,16,6,1,0,otp,1,1,0,0
TXN100132,62.01,2025-06-01 16:54:14,travel,credit_card,0,23,1200,66.25,-0.064,US,US,0,0.0,0,desktop,82.1,0,33.4,0,1,0,3,9,154.37,1,44.0,0,16,6,1,0,otp,1,1,0,0
TXN100133,46.87,2025-06-01 17:08:56,entertainment,debit_card,1,62,449,54.5,-0.14,MX,MX,0,14.1,0,tablet,74.9,0,31.0,0,0,1,2,8,76.28,2,21.6,0,17,6,1,0,none,1,1,0,0
TXN100134,72.0,2025-06-01 17:16:37,entertainment,credit_card,1,27,980,48.91,0.472,GB,GB,0,2.2,0,mobile,69.2,0,14.3,0,0,0,0,6,0.0,0,32.4,1,17,6,1,0,biometric,1,1,0,0
TXN100135,30.5,2025-06-01 17:18:52,healthcare,credit_card,0,61,706,36.02,-0.153,US,US,0,14.2,0,mobile,62.9,0,6.4,0,0,0,2,6,27.51,1,7.2,0,17,6,1,0,none,1,1,0,0
TXN100136,16.69,2025-06-01 17:24:02,grocery,debit_card,0,30,120,25.56,-0.347,US,US,0,0.0,0,pos_terminal,93.6,0,8.9,0,0,0,2,7,28.63,1,32.6,1,17,6,1,0,biometric,1,1,0,0
TXN100137,56.71,2025-06-01 17:24:06,home_improvement,credit_card,0,30,22,60.29,-0.059,US,US,0,11.1,0,mobile,85.0,0,21.5,0,0,0,0,10,0.0,0,26.0,0,17,6,1,0,otp,1,1,0,0
TXN100138,101.91,2025-06-01 17:29:31,grocery,debit_card,0,43,3020,118.89,-0.143,US,US,0,15.0,0,pos_terminal,79.2,0,5.4,0,0,1,2,8,201.63,1,21.4,0,17,6,1,0,otp,1,1,0,0
TXN100139,64.47,2025-06-01 17:31:18,utilities,debit_card,0,18,2968,50.16,0.285,US,US,0,3.8,0,mobile,68.9,0,26.5,0,0,0,0,7,0.0,0,3.9,0,17,6,1,0,otp,1,1,0,0
TXN100140,31.46,2025-06-01 17:34:36,entertainment,credit_card,1,55,163,21.87,0.439,IN,IN,0,24.2,0,tablet,75.7,0,28.7,0,0,0,0,3,0.0,0,31.8,1,17,6,1,0,biometric,1,1,0,0
TXN100141,154.87,2025-06-01 17:38:13,utilities,debit_card,1,33,475,167.79,-0.077,US,US,0,16.2,0,mobile,83.9,0,1.1,0,0,0,1,4,176.6,1,0.0,0,17,6,1,0,biometric,1,1,0,0
TXN100142,19.93,2025-06-01 17:41:15,online_retail,digital_wallet,0,62,619,18.9,0.054,US,US,0,5.2,0,tablet,100.0,0,26.9,0,1,0,0,12,0.0,0,11.7,0,17,6,1,0,none,1,1,0,0
TXN100143,129.68,2025-06-01 17:45:06,online_retail,credit_card,1,19,341,66.99,0.936,US,US,0,15.8,0,mobile,80.5,0,8.5,0,0,0,1,9,50.81,1,38.7,0,17,6,1,0,biometric,1,1,1,0
TXN100144,1063.72,2025-06-01 17:49:13,online_retail,credit_card,1,52,636,131.34,7.099,AU,AU,0,58.0,0,mobile,72.9,0,8.8,0,0,0,1,12,206.37,1,50.6,1,17,6,1,0,none,1,1,0,1
TXN100145,137.0,2025-06-01 17:51:54,gas_station,credit_card,0,70,1380,96.95,0.413,CA,CA,0,13.3,0,mobile,90.2,0,10.2,0,0,0,2,10,160.74,1,4.4,0,17,6,1,0,otp,1,1,1,0
TXN100146,46.28,2025-06-01 17:58:34,clothing,credit_card,1,40,192,52.32,-0.115,US,US,0,0.0,0,mobile,54.0,0,19.3,0,0,0,1,5,38.57,1,15.8,0,17,6,1,0,biometric,1,1,0,0
TXN100147,15.22,2025-06-01 18:03:17,digital_goods,debit_card,0,50,181,25.3,-0.398,FR,GB,1,4.3,1,pos_terminal,65.0,0,16.8,0,0,0,1,4,34.69,1,35.9,0,18,6,1,0,biometric,1,1,0,0
TXN100148,42.2,2025-06-01 18:03:49,restaurant,debit_card,0,45,385,33.57,0.257,US,DE,1,9.0,1,desktop,72.3,0,26.9,0,1,0,3,8,128.24,3,15.5,0,18,6,1,0,password,1,1,2,0
TXN100149,22.72,2025-06-01 18:04:24,utilities,digital_wallet,1,54,1753,36.03,-0.369,US,US,0,1.4,0,pos_terminal,91.9,0,24.2,0,0,0,2,11,66.3,1,0.0,0,18,6,1,0,pin,1,1,0,0
TXN100150,67.01,2025-06-01 18:07:27,home_improvement,credit_card,0,44,1066,88.24,-0.241,SG,SG,0,21.8,0,mobile,88.9,0,17.4,0,1,1,3,3,267.74,3,14.4,0,18,6,1,0,password,1,1,0,0
TXN100151,14.93,2025-06-01 18:08:52,restaurant,credit_card,1,59,3333,19.92,-0.251,US,US,0,17.3,0,mobile,62.7,1,0.6,0,0,0,1,8,33.62,1,6.5,0,18,6,1,0,pin,1,1,0,0
TXN100152,6.35,2025-06-01 18:12:09,atm_withdrawal,credit_card,0,41,32,24.22,-0.738,US,US,0,30.8,1,pos_terminal,81.4,0,25.3,0,0,0,1,8,14.35,1,14.6,0,18,6,1,0,password,1,1,0,0
TXN100153,71.21,2025-06-01 18:12:18,jewelry,debit_card,1,47,279,51.75,0.376,GB,GB,0,0.0,0,tablet,74.4,0,7.9,0,0,0,1,4,50.95,1,43.6,0,18,6,1,0,biometric,1,1,0,0
TXN100154,15.6,2025-06-01 18:13:39,grocery,debit_card,0,41,830,30.24,-0.484,FR,FR,0,0.0,0,tablet,59.5,1,18.5,0,0,0,2,5,72.03,1,4.9,0,18,6,1,0,password,1,1,0,0
TXN100155,37.62,2025-06-01 18:14:06,entertainment,debit_card,1,24,179,36.85,0.021,FR,FR,0,27.0,0,mobile,58.2,0,19.6,0,0,0,2,13,73.74,1,32.2,1,18,6,1,0,biometric,1,1,0,0
TXN100156,47.31,2025-06-01 18:14:50,utilities,credit_card,1,42,490,55.19,-0.143,CN,CN,0,9.0,0,desktop,83.6,0,0.0,0,1,0,4,12,184.32,3,10.2,0,18,6,1,0,biometric,1,1,0,0
TXN100157,103.3,2025-06-01 18:17:47,restaurant,digital_wallet,0,48,787,83.06,0.244,RU,RU,0,0.0,0,pos_terminal,88.1,0,9.1,0,0,0,3,11,356.75,2,14.8,0,18,6,1,0,biometric,1,1,0,0
TXN100158,51.89,2025-06-01 18:18:14,grocery,credit_card,1,47,492,35.16,0.476,US,US,0,0.0,0,tablet,76.1,0,19.4,0,0,0,0,5,0.0,0,6.3,0,18,6,1,0,biometric,1,1,0,0
TXN100159,32.0,2025-06-01 18:22:26,online_retail,credit_card,1,43,414,36.06,-0.113,US,US,0,4.1,0,mobile,83.4,0,10.8,0,1,0,0,6,0.0,0,20.9,0,18,6,1,0,pin,1,1,0,0
TXN100160,84.13,2025-06-01 18:31:57,grocery,debit_card,0,47,127,103.84,-0.19,CA,CA,0,20.8,0,desktop,73.1,0,10.7,0,0,1,2,6,107.6,1,17.3,0,18,6,1,0,otp,1,1,0,0
TXN100161,37.72,2025-06-01 18:39:33,online_retail,debit_card,1,18,186,24.23,0.557,US,US,0,0.0,0,desktop,73.0,0,17.5,0,0,0,2,8,91.87,1,29.9,0,18,6,1,0,pin,1,1,0,0
TXN100162,44.17,2025-06-01 18:42:05,online_retail,credit_card,1,51,625,43.57,0.014,MX,MX,0,19.7,0,mobile,57.8,0,33.5,0,0,0,1,5,42.29,1,42.2,0,18,6,1,0,biometric,1,1,0,0
TXN100163,236.86,2025-06-01 18:44:53,grocery,debit_card,1,40,239,133.58,0.773,US,US,0,6.4,0,desktop,63.9,0,13.1,0,1,0,0,4,0.0,0,9.3,0,18,6,1,0,pin,1,1,0,0
TXN100164,122.09,2025-06-01 18:48:24,gas_station,debit_card,1,39,34,131.48,-0.071,US,US,0,12.7,0,mobile,88.9,0,9.4,0,0,0,1,7,111.3,1,8.5,0,18,6,1,0,none,1,1,0,0
TXN100165,20.9,2025-06-01 18:55:34,grocery,digital_wallet,1,23,310,17.96,0.164,US,IN,1,34.4,1,tablet,76.9,0,3.7,0,0,0,3,9,30.46,2,7.4,0,18,6,1,0,biometric,1,1,0,0
TXN100166,26.05,2025-06-01 19:00:42,online_retail,credit_card,1,18,1153,35.63,-0.269,DE,DE,0,0.4,0,pos_terminal,73.6,0,6.2,0,0,0,2,12,8.66,1,40.2,0,19,6,1,0,biometric,1,1,0,0
TXN100167,46.07,2025-06-01 19:07:53,entertainment,credit_card,0,45,2929,62.64,-0.265,US,US,0,0.0,0,pos_terminal,87.7,0,29.5,1,0,0,1,7,27.45,1,20.5,1,19,6,1,0,otp,1,1,0,0
TXN100168,53.94,2025-06-01 19:09:13,electronics,debit_card,1,29,160,158.97,-0.661,FR,FR,0,18.9,0,mobile,70.9,0,15.6,0,0,1,4,9,413.32,2,28.4,0,19,6,1,0,pin,1,1,0,0
TXN100169,64.19,2025-06-01 19:10:20,electronics,credit_card,1,35,348,72.03,-0.109,IN,IN,0,4.2,0,mobile,97.0,0,24.4,0,0,0,0,7,0.0,0,37.0,0,19,6,1,0,biometric,1,1,0,0
TXN100170,40.25,2025-06-01 19:11:38,gas_station,debit_card,1,48,2056,33.57,0.199,US,US,0,7.6,0,desktop,65.3,0,25.6,0,0,0,2,8,50.99,2,0.0,0,19,6,1,0,pin,1,1,0,0
TXN100171,111.12,2025-06-01 19:16:15,clothing,credit_card,0,60,5,144.05,-0.229,CA,CA,0,10.5,0,pos_terminal,79.7,0,5.1,0,0,0,0,7,0.0,0,16.5,0,19,6,1,0,otp,0,1,0,0
TXN100172,13.22,2025-06-01 19:17:22,utilities,digital_wallet,0,45,858,49.21,-0.731,FR,FR,1,1089.7,0,desktop,65.6,0,65.7,0,0,1,4,5,195.18,2,22.2,1,19,6,1,0,none,0,0,0,1
TXN100173,197.93,2025-06-01 19:24:54,healthcare,credit_card,1,22,263,141.6,0.398,CA,CA,0,15.8,0,mobile,61.3,0,14.3,0,0,0,2,9,410.07,1,25.2,0,19,6,1,0,pin,1,1,0,0
TXN100174,49.48,2025-06-01 19:27:27,online_retail,debit_card,1,18,2948,36.1,0.371,US,US,0,15.3,0,mobile,85.7,0,16.4,0,0,0,2,5,39.91,1,22.1,0,19,6,1,0,biometric,1,1,0,0
TXN100175,143.99,2025-06-01 19:40:32,gas_station,debit_card,1,60,1471,98.1,0.468,DE,DE,0,6.1,0,mobile,77.8,0,22.0,0,0,0,1,10,67.91,1,14.6,0,19,6,1,0,pin,0,1,0,0
TXN100176,76.07,2025-06-01 19:47:37,gas_station,debit_card,1,35,812,62.78,0.212,US,US,0,15.3,0,desktop,88.2,0,32.5,0,0,0,0,10,0.0,0,13.8,0,19,6,1,0,biometric,1,1,0,0
TXN100177,51.19,2025-06-01 19:56:09,online_retail,credit_card,1,29,1178,50.96,0.005,US,US,0,12.2,0,mobile,77.6,0,29.4,1,0,0,0,4,0.0,0,31.1,0,19,6,1,0,biometric,1,1,0,0
TXN100178,20.81,2025-06-01 20:01:57,gas_station,debit_card,1,20,1956,31.92,-0.348,US,US,0,15.6,0,pos_terminal,72.8,0,17.1,0,1,0,0,9,0.0,0,16.2,0,20,6,1,0,biometric,1,1,0,0
TXN100179,23.12,2025-06-01 20:19:48,online_retail,debit_card,1,33,776,25.42,-0.09,US,US,0,0.0,1,pos_terminal,100.0,0,22.0,0,0,2,4,12,117.19,4,35.5,0,20,6,1,0,pin,1,1,0,0
TXN100180,73.2,2025-06-01 20:20:35,travel,debit_card,1,18,2012,84.09,-0.13,MX,MX,0,9.7,0,desktop,63.3,0,23.4,0,0,0,0,6,0.0,0,26.6,0,20,6,1,0,biometric,1,1,0,0
TXN100181,33.89,2025-06-01 20:22:26,home_improvement,debit_card,0,46,1775,34.8,-0.026,US,US,0,0.0,0,mobile,60.1,1,12.2,0,1,0,3,11,69.1,1,15.3,0,20,6,1,0,otp,1,1,0,0
TXN100182,275.66,2025-06-01 20:26:24,restaurant,credit_card,1,43,164,324.28,-0.15,US,US,0,5.7,0,tablet,77.3,0,0.0,0,0,0,1,8,150.16,1,16.6,1,20,6,1,0,biometric,1,1,0,0
TXN100183,113.39,2025-06-01 20:26:32,online_retail,credit_card,0,45,365,97.71,0.16,JP,JP,0,0.0,0,tablet,79.1,0,11.6,0,1,0,0,7,0.0,0,20.5,0,20,6,1,0,none,1,1,0,0
TXN100184,59.87,2025-06-01 20:31:31,healthcare,credit_card,1,48,266,34.81,0.72,US,US,0,31.0,0,mobile,89.2,0,38.1,1,0,0,1,5,30.85,1,2.4,0,20,6,1,0,pin,1,1,0,0
TXN100185,36.94,2025-06-01 20:45:10,grocery,debit_card,1,18,3159,40.23,-0.082,US,US,0,0.0,0,mobile,52.6,0,23.5,0,0,0,1,10,42.6,1,5.1,0,20,6,1,0,pin,1,1,0,0
TXN100186,55.0,2025-06-01 20:45:23,grocery,credit_card,1,55,2573,48.17,0.142,JP,JP,0,0.0,0,pos_terminal,74.6,0,39.6,0,0,0,3,6,72.81,3,7.3,0,20,6,1,0,pin,1,1,0,0
TXN100187,52.4,2025-06-01 20:46:29,restaurant,debit_card,1,45,135,39.13,0.339,US,US,0,0.0,0,mobile,92.7,0,0.0,0,0,0,2,6,115.22,2,15.4,0,20,6,1,0,pin,1,1,0,0
TXN100188,42.27,2025-06-01 20:46:34,grocery,debit_card,1,59,452,48.29,-0.125,US,US,0,35.7,0,desktop,27.4,1,4.6,0,0,1,2,5,64.44,2,37.3,1,20,6,1,0,biometric,1,1,0,0
TXN100189,34.19,2025-06-01 20:55:48,healthcare,credit_card,0,29,1149,41.8,-0.182,CA,CA,0,3.9,0,desktop,79.8,0,30.6,0,0,0,5,10,418.93,1,12.7,0,20,6,1,0,otp,1,1,0,0
TXN100190,17.61,2025-06-01 20:56:25,grocery,credit_card,1,26,79,12.2,0.443,US,US,0,11.6,0,mobile,70.2,0,26.6,0,0,0,1,9,11.75,1,19.1,0,20,6,1,0,pin,1,1,0,0
TXN100191,155.97,2025-06-01 21:08:02,clothing,credit_card,1,42,544,149.92,0.04,DE,DE,0,0.0,0,mobile,87.2,0,22.4,0,0,0,4,10,689.8,2,14.4,0,21,6,1,0,biometric,1,1,0,0
TXN100192,50.07,2025-06-01 21:09:44,grocery,digital_wallet,1,18,797,36.63,0.367,CA,CA,0,0.0,0,desktop,79.3,0,18.1,0,0,0,3,7,99.39,3,4.4,0,21,6,1,0,none,0,1,0,0
TXN100193,49.27,2025-06-01 21:10:10,clothing,digital_wallet,1,51,307,49.11,0.003,US,JP,1,0.0,1,tablet,64.8,0,4.5,0,0,0,0,7,0.0,0,22.9,0,21,6,1,0,biometric,1,1,0,0
TXN100194,50.02,2025-06-01 21:26:09,restaurant,debit_card,1,49,653,48.75,0.026,US,US,0,16.2,0,mobile,80.8,0,6.0,0,0,0,0,4,0.0,0,9.9,0,21,6,1,0,pin,1,1,0,0
TXN100195,67.65,2025-06-01 21:30:31,electronics,debit_card,0,19,266,65.49,0.033,US,US,0,12.9,0,mobile,81.3,0,38.8,1,0,0,2,6,172.68,1,28.7,0,21,6,1,0,otp,1,1,0,0
TXN100196,65.66,2025-06-01 21:40:30,home_improvement,credit_card,1,68,74,77.69,-0.155,US,US,0,6.6,0,mobile,96.5,0,32.3,0,0,0,1,9,96.52,1,26.5,0,21,6,1,0,biometric,1,1,0,0
TXN100197,22.07,2025-06-01 21:48:52,healthcare,credit_card,1,29,2126,24.53,-0.1,US,US,0,13.2,0,desktop,91.9,0,18.3,0,0,0,1,9,15.58,1,13.0,0,21,6,1,0,pin,1,1,0,0
TXN100198,11.77,2025-06-01 22:15:50,home_improvement,digital_wallet,0,41,805,34.71,-0.661,US,US,0,0.0,0,mobile,73.4,0,20.4,0,0,0,3,6,130.63,1,18.6,0,22,6,1,1,none,1,1,0,0
TXN100199,91.11,2025-06-01 22:17:46,healthcare,debit_card,1,67,3239,121.71,-0.251,AU,AU,0,17.2,0,mobile,76.0,0,7.4,0,1,0,0,7,0.0,0,15.3,1,22,6,1,1,pin,1,1,0,0
TXN100200,44.16,2025-06-01 22:20:31,online_retail,credit_card,1,48,610,43.72,0.01,US,US,0,10.9,0,mobile,57.5,0,29.8,0,0,0,3,11,109.29,2,32.9,0,22,6,1,1,pin,1,1,0,0
TXN100201,17.65,2025-06-01 22:39:14,subscription,digital_wallet,1,57,43,10.19,0.732,FR,FR,0,7.5,0,mobile,77.3,0,21.3,0,0,0,0,6,0.0,0,1.5,0,22,6,1,1,pin,1,1,0,0
TXN100202,15.9,2025-06-01 22:45:34,online_retail,credit_card,0,48,172,40.75,-0.61,IN,IN,0,5.1,0,pos_terminal,73.6,0,27.0,0,0,1,2,8,40.86,2,23.2,0,22,6,1,1,biometric,1,1,1,0
TXN100203,57.77,2025-06-01 22:51:37,travel,debit_card,1,35,1328,43.45,0.33,CN,CN,0,0.0,0,mobile,86.9,0,17.4,0,1,0,1,7,37.07,1,31.4,0,22,6,1,1,biometric,1,1,0,0
TXN100204,122.65,2025-06-01 22:51:52,gas_station,debit_card,1,45,900,82.51,0.486,US,US,0,18.2,0,desktop,74.7,0,24.8,0,2,0,1,5,94.05,1,26.0,1,22,6,1,1,pin,1,1,0,0
TXN100205,78.8,2025-06-01 22:54:20,jewelry,credit_card,1,53,104,65.84,0.197,US,US,0,5.8,0,desktop,78.0,0,20.8,0,0,0,2,7,171.42,1,53.8,0,22,6,1,1,biometric,1,1,0,0
TXN100206,118.07,2025-06-01 22:54:56,atm_withdrawal,debit_card,1,52,137,110.32,0.07,FR,FR,0,5.4,0,mobile,98.1,0,16.1,0,0,0,1,10,74.94,1,26.0,0,22,6,1,1,pin,1,1,0,0
TXN100207,110.77,2025-06-01 23:10:19,online_retail,digital_wallet,0,68,1748,93.52,0.184,US,US,0,0.0,0,tablet,82.4,0,17.9,0,0,0,0,11,0.0,0,18.8,0,23,6,1,1,none,1,1,0,0
TXN100208,51.33,2025-06-01 23:52:53,grocery,debit_card,1,43,465,79.51,-0.354,US,US,0,21.2,0,pos_terminal,91.0,0,19.4,0,0,0,1,6,59.39,1,26.7,1,23,6,1,1,pin,1,1,0,0
TXN100209,301.18,2025-06-02 00:12:23,entertainment,digital_wallet,1,34,3020,238.92,0.261,US,US,0,17.2,0,desktop,62.7,0,24.6,0,0,0,1,5,315.04,1,9.5,0,0,0,0,1,pin,1,1,0,0
TXN100210,95.8,2025-06-02 01:48:18,gas_station,credit_card,1,48,463,69.01,0.388,US,US,0,30.7,0,desktop,93.0,0,9.1,0,0,0,2,2,120.25,2,15.2,0,1,0,0,1,pin,1,1,0,0
TXN100211,133.7,2025-06-02 03:10:12,grocery,credit_card,0,37,807,59.86,1.234,US,US,0,0.0,0,mobile,12.7,1,81.2,0,0,1,4,10,125.06,3,13.3,0,3,0,0,1,otp,1,0,3,1
TXN100212,38.82,2025-06-02 05:28:23,clothing,digital_wallet,0,19,2060,29.96,0.296,US,US,0,6.4,0,desktop,80.3,1,15.5,0,0,0,1,10,33.54,1,32.1,1,5,0,0,1,biometric,1,1,0,0
TXN100213,30.22,2025-06-02 05:46:32,grocery,credit_card,0,71,748,32.34,-0.066,US,US,0,26.0,0,tablet,79.5,1,0.0,0,0,0,1,6,40.96,1,21.2,0,5,0,0,1,otp,1,1,0,0
TXN100214,31.42,2025-06-02 06:43:23,gas_station,credit_card,0,57,637,24.21,0.298,US,US,0,27.9,0,desktop,79.9,0,15.3,0,0,0,0,8,0.0,0,20.0,0,6,0,0,0,password,1,1,0,0
TXN100215,207.7,2025-06-02 06:50:52,digital_goods,credit_card,0,63,514,55.38,2.75,US,US,1,238.7,0,tablet,11.3,0,54.5,0,2,1,3,5,179.74,1,78.8,1,6,0,0,0,password,1,1,3,1
TXN100216,49.42,2025-06-02 07:08:40,online_retail,digital_wallet,1,45,4000,49.66,-0.005,US,US,0,0.0,0,desktop,72.7,0,17.3,0,1,0,0,7,0.0,0,26.0,0,7,0,0,0,pin,1,1,0,0
TXN100217,64.13,2025-06-02 07:12:40,restaurant,credit_card,0,18,836,23.32,1.75,US,GB,1,698.4,1,pos_terminal,47.0,0,66.1,0,0,1,2,7,51.45,1,15.0,0,7,0,0,0,otp,1,1,0,1
TXN100218,19.16,2025-06-02 07:17:13,online_retail,debit_card,0,18,316,22.05,-0.131,US,US,0,2.6,0,pos_terminal,81.6,0,26.7,0,1,0,0,7,0.0,0,27.3,0,7,0,0,0,otp,1,1,0,0
TXN100219,158.78,2025-06-02 07:34:47,utilities,credit_card,0,43,2521,157.59,0.008,CN,CN,0,4.7,0,pos_terminal,100.0,0,24.3,0,1,0,3,7,497.02,3,2.9,0,7,0,0,0,otp,1,1,0,0
TXN100220,57.95,2025-06-02 07:50:27,online_retail,debit_card,1,46,607,64.45,-0.101,DE,DE,0,0.0,0,mobile,72.8,0,19.5,0,0,0,0,7,0.0,0,27.8,0,7,0,0,0,pin,1,1,0,0
TXN100221,18.57,2025-06-02 08:11:36,home_improvement,digital_wallet,0,32,509,25.26,-0.265,US,US,0,13.1,0,desktop,87.9,1,0.0,0,0,0,1,9,23.82,1,0.0,0,8,0,0,0,password,1,1,0,0
TXN100222,8.81,2025-06-02 08:18:07,grocery,debit_card,0,51,199,12.52,-0.296,AU,AU,0,23.9,0,pos_terminal,79.7,0,12.2,0,0,0,2,12,18.7,1,13.3,0,8,0,0,0,password,1,1,0,0
TXN100223,16.82,2025-06-02 08:28:03,restaurant,digital_wallet,1,29,624,16.5,0.019,FR,FR,0,0.0,0,mobile,50.4,0,8.2,0,0,0,0,7,0.0,0,12.3,0,8,0,0,0,biometric,0,1,0,0
TXN100224,34.38,2025-06-02 08:34:34,utilities,debit_card,1,60,1416,28.33,0.214,US,CN,1,17.5,1,pos_terminal,60.1,0,28.5,0,0,0,1,7,20.36,1,17.9,0,8,0,0,0,pin,1,1,0,0
TXN100225,60.91,2025-06-02 08:36:13,utilities,debit_card,1,18,1911,41.01,0.485,US,US,0,7.4,0,pos_terminal,67.1,0,28.3,0,0,0,1,5,35.96,1,0.0,0,8,0,0,0,pin,1,1,0,0
TXN100226,20.33,2025-06-02 08:39:56,travel,credit_card,1,55,13,24.29,-0.163,US,US,0,0.7,0,pos_terminal,76.6,0,15.8,0,0,1,3,7,22.3,1,56.9,1,8,0,0,0,biometric,1,1,0,0
TXN100227,11.64,2025-06-02 08:45:05,online_retail,credit_card,1,30,736,27.92,-0.583,US,US,0,24.8,0,mobile,85.6,0,22.1,1,0,0,3,10,45.39,2,34.0,0,8,0,0,0,biometric,1,1,0,0
TXN100228,57.09,2025-06-02 08:52:20,utilities,debit_card,0,45,354,54.54,0.047,US,US,0,11.8,0,mobile,95.4,0,22.6,0,0,0,0,7,0.0,0,0.0,0,8,0,0,0,otp,1,1,1,0
TXN100229,35.82,2025-06-02 09:00:35,digital_goods,credit_card,1,25,312,36.15,-0.009,US,US,0,16.3,0,tablet,89.2,0,0.0,0,0,0,0,4,0.0,0,43.9,0,9,0,0,0,none,1,1,0,0
TXN100230,216.43,2025-06-02 09:04:20,restaurant,debit_card,0,53,346,173.85,0.245,US,US,0,23.4,0,desktop,96.1,0,5.9,0,0,0,1,5,186.36,1,17.2,0,9,0,0,0,password,0,1,0,0
TXN100231,166.15,2025-06-02 09:10:00,online_retail,credit_card,1,28,8,127.39,0.304,US,US,0,22.1,0,mobile,31.9,0,19.1,0,0,0,2,13,277.4,2,36.3,0,9,0,0,0,pin,1,1,0,0
